split,qid,n_images,total_visual_tokens,per_image_tokens
train_standard,284,1,360,360
train_standard,285,1,396,396
train_standard,286,1,396,396
train_standard,287,1,360,360
train_standard,288,3,896,352|352|192
train_standard,289,1,192,192
train_standard,290,1,462,462
train_standard,291,1,374,374
train_standard,292,1,374,374
train_standard,293,1,374,374
train_standard,294,1,374,374
train_standard,295,1,308,308
train_standard,296,1,308,308
train_standard,297,5,1540,308|308|308|308|308
train_standard,298,4,1056,264|264|264|264
train_standard,299,1,264,264
train_standard,300,10,2640,264|264|264|264|264|264|264|264|264|264
train_standard,301,1,144,144
train_standard,302,1,242,242
train_standard,303,1,374,374
train_standard,304,1,396,396
train_standard,305,1,352,352
train_standard,306,1,110,110
train_standard,307,1,374,374
train_standard,308,1,374,374
train_standard,309,1,374,374
train_standard,310,1,374,374
train_standard,311,1,160,160
train_standard,312,1,160,160
train_standard,313,1,144,144
train_standard,314,1,304,304
train_standard,315,1,304,304
train_standard,316,1,304,304
train_standard,317,1,144,144
train_standard,318,1,128,128
train_standard,319,1,144,144
train_standard,320,1,286,286
train_standard,321,1,286,286
train_standard,322,1,286,286
train_standard,323,2,240,120|120
train_standard,324,1,105,105
train_standard,325,1,120,120
train_standard,326,1,105,105
train_standard,327,1,90,90
train_standard,328,1,98,98
train_standard,329,4,404,96|90|98|120
train_standard,330,1,192,192
train_standard,331,1,286,286
train_standard,332,1,192,192
train_standard,333,1,264,264
train_standard,334,1,264,264
train_standard,335,1,264,264
train_standard,336,1,264,264
train_standard,337,1,242,242
train_standard,338,1,242,242
train_standard,339,1,176,176
train_standard,340,1,368,368
train_standard,341,1,128,128
train_standard,342,1,368,368
train_standard,343,1,128,128
train_standard,344,1,510,510
train_standard,345,1,128,128
train_standard,346,1,208,208
train_standard,347,1,128,128
train_standard,348,1,192,192
train_standard,349,1,192,192
train_standard,350,1,160,160
train_standard,351,1,192,192
train_standard,352,1,192,192
train_standard,353,1,192,192
train_standard,354,1,192,192
train_standard,355,1,112,112
train_standard,356,1,128,128
train_standard,357,1,112,112
train_standard,358,3,384,128|128|128
train_standard,359,1,288,288
train_standard,360,1,288,288
train_standard,361,1,323,323
train_standard,362,1,288,288
train_standard,363,2,611,323|288
train_standard,364,1,36,36
train_standard,365,1,36,36
train_standard,366,1,36,36
train_standard,367,1,224,224
train_standard,368,1,192,192
train_standard,369,1,396,396
train_standard,370,1,144,144
train_standard,371,2,792,396|396
train_standard,372,1,64,64
train_standard,373,1,80,80
train_standard,374,1,80,80
train_standard,375,10,3885,63|714|63|714|63|714|63|714|63|714
train_standard,376,4,1129,160|192|63|714
train_standard,377,1,612,612
train_standard,378,1,630,630
train_standard,379,1,117,117
train_standard,380,1,527,527
train_standard,381,1,160,160
train_standard,382,1,160,160
train_standard,383,1,176,176
train_standard,384,1,748,748
train_standard,385,1,176,176
train_standard,386,1,160,160
train_standard,387,1,176,176
train_standard,388,1,160,160
train_standard,389,1,160,160
train_standard,390,1,176,176
train_standard,391,1,160,160
train_standard,392,1,160,160
train_standard,393,5,864,160|160|192|160|192
train_standard,394,1,160,160
train_standard,395,1,160,160
train_standard,396,1,240,240
train_standard,397,1,240,240
train_standard,398,1,240,240
train_standard,399,1,192,192
train_standard,400,1,192,192
train_standard,401,1,192,192
train_standard,402,1,192,192
train_standard,403,1,192,192
train_standard,404,1,308,308
train_standard,405,1,308,308
train_standard,406,1,308,308
train_standard,407,1,308,308
train_standard,408,1,418,418
train_standard,409,1,286,286
train_standard,410,1,286,286
train_standard,411,1,286,286
train_standard,412,1,286,286
train_standard,413,1,286,286
train_standard,414,1,84,84
train_standard,415,1,84,84
train_standard,416,1,72,72
train_standard,417,1,128,128
train_standard,418,1,128,128
train_standard,419,1,128,128
train_standard,420,1,128,128
train_standard,421,1,680,680
train_standard,422,1,680,680
train_standard,423,1,680,680
train_standard,424,1,680,680
train_standard,425,1,144,144
train_standard,426,1,144,144
train_standard,427,1,112,112
train_standard,428,1,128,128
train_standard,429,1,192,192
train_standard,430,3,576,192|208|176
train_standard,431,5,960,208|176|192|208|176
train_standard,432,1,176,176
train_standard,433,2,484,176|308
train_standard,434,1,308,308
train_standard,435,1,308,308
train_standard,436,2,484,176|308
train_standard,437,1,176,176
train_standard,438,1,352,352
train_standard,439,1,256,256
train_standard,440,1,256,256
train_standard,441,2,214,70|144
train_standard,442,10,1280,128|128|128|128|128|128|128|128|128|128
train_standard,443,1,117,117
train_standard,444,1,348,348
train_standard,445,1,144,144
train_standard,446,1,91,91
train_standard,447,1,91,91
train_standard,448,1,143,143
train_standard,449,1,162,162
train_standard,450,1,162,162
train_standard,451,1,96,96
train_standard,452,1,112,112
train_standard,453,1,112,112
train_standard,454,3,320,96|112|112
train_standard,455,4,1372,210|476|210|476
train_standard,456,1,476,476
train_standard,457,1,476,476
train_standard,458,1,168,168
train_standard,459,1,242,242
train_standard,460,1,231,231
train_standard,461,1,544,544
train_standard,462,10,1555,80|231|80|231|80|231|80|231|80|231
train_standard,463,1,510,510
train_standard,464,5,1629,189|231|510|189|510
train_standard,465,1,144,144
train_standard,466,1,308,308
train_standard,467,1,144,144
train_standard,468,1,578,578
train_standard,469,1,308,308
train_standard,470,1,160,160
train_standard,471,1,176,176
train_standard,472,1,176,176
train_standard,473,1,176,176
train_standard,474,1,176,176
train_standard,475,1,192,192
train_standard,476,1,256,256
train_standard,477,1,256,256
train_standard,478,1,192,192
train_standard,479,1,144,144
train_standard,480,1,176,176
train_standard,481,1,160,160
train_standard,482,1,160,160
train_standard,483,1,160,160
train_standard,484,1,160,160
train_standard,485,1,272,272
train_standard,486,1,272,272
train_standard,487,1,272,272
train_standard,488,1,272,272
train_standard,489,1,192,192
train_standard,490,1,160,160
train_standard,491,1,160,160
train_standard,492,2,416,208|208
train_standard,493,2,416,208|208
train_standard,494,2,416,208|208
train_standard,495,3,624,208|208|208
train_standard,496,1,176,176
train_standard,497,1,160,160
train_standard,498,1,176,176
train_standard,499,1,176,176
train_standard,500,1,176,176
train_standard,501,1,176,176
train_standard,502,1,160,160
train_standard,503,1,160,160
train_standard,504,1,160,160
train_standard,505,3,800,128|128|544
train_standard,506,1,544,544
train_standard,507,1,264,264
train_standard,508,2,320,160|160
train_standard,509,1,84,84
train_standard,510,1,84,84
train_standard,511,4,324,84|72|84|84
train_standard,512,1,160,160
train_standard,513,1,160,160
train_standard,514,1,160,160
train_standard,515,3,480,160|160|160
train_standard,516,10,1520,144|160|144|160|144|160|144|160|144|160
train_standard,517,5,624,112|128|144|112|128
train_standard,518,5,640,112|128|144|112|144
train_standard,519,5,640,112|128|144|112|144
train_standard,520,1,112,112
train_standard,521,1,144,144
train_standard,522,1,144,144
train_standard,523,3,480,160|160|160
train_standard,524,5,800,160|160|160|160|160
train_standard,525,2,320,160|160
train_standard,526,1,210,210
train_standard,527,1,210,210
train_standard,528,1,210,210
train_standard,529,2,420,210|210
train_standard,530,1,418,418
train_standard,531,1,418,418
train_standard,532,1,418,418
train_standard,533,9,3762,418|418|418|418|418|418|418|418|418
train_standard,534,1,418,418
train_standard,535,1,418,418
train_standard,536,1,308,308
train_standard,537,1,308,308
train_standard,538,1,308,308
train_standard,539,1,374,374
train_standard,540,1,112,112
train_standard,541,1,160,160
train_standard,542,1,189,189
train_standard,543,1,189,189
train_standard,544,1,440,440
train_standard,545,1,440,440
train_standard,546,1,330,330
train_standard,547,1,56,56
train_standard,548,1,330,330
train_standard,549,1,56,56
train_standard,550,1,112,112
train_standard,551,1,160,160
train_standard,552,1,440,440
train_standard,553,1,440,440
train_standard,554,4,1452,308|308|418|418
train_standard,555,4,1190,418|308|112|352
train_standard,556,1,352,352
train_standard,557,1,286,286
train_standard,558,1,352,352
train_standard,559,1,96,96
train_standard,560,1,192,192
train_standard,561,1,96,96
train_standard,562,1,189,189
train_standard,563,1,189,189
train_standard,564,1,210,210
train_standard,565,1,224,224
train_standard,566,1,231,231
train_standard,567,6,1302,210|224|210|224|210|224
train_standard,568,4,444,192|84|84|84
train_standard,569,3,726,231|231|264
train_standard,570,10,2475,231|264|264|231|231|264|231|264|264|231
train_standard,571,1,264,264
train_standard,572,3,726,231|231|264
train_standard,573,1,192,192
train_standard,574,1,210,210
train_standard,575,1,340,340
train_standard,576,1,160,160
train_standard,577,1,352,352
train_standard,578,1,72,72
train_standard,579,1,72,72
train_standard,580,1,144,144
train_standard,581,1,144,144
train_standard,582,1,144,144
train_standard,583,1,144,144
train_standard,584,1,144,144
train_standard,585,1,264,264
train_standard,586,1,440,440
train_standard,587,1,396,396
train_standard,588,1,396,396
train_standard,589,1,374,374
train_standard,590,1,374,374
train_standard,591,1,396,396
train_standard,592,1,374,374
train_standard,593,1,352,352
train_standard,594,1,207,207
train_standard,595,1,396,396
train_standard,596,1,330,330
train_standard,597,1,330,330
train_standard,598,1,330,330
train_standard,599,1,168,168
train_standard,600,1,396,396
train_standard,601,1,147,147
train_standard,602,1,147,147
train_standard,603,1,286,286
train_standard,604,1,286,286
train_standard,605,2,572,286|286
train_standard,606,2,572,286|286
train_standard,607,1,231,231
train_standard,608,3,684,168|176|340
train_standard,609,1,340,340
train_standard,610,1,176,176
train_standard,611,1,242,242
train_standard,612,1,308,308
train_standard,613,1,242,242
train_standard,614,1,160,160
train_standard,615,1,242,242
train_standard,616,2,304,160|144
train_standard,617,1,320,320
train_standard,618,1,320,320
train_standard,619,1,192,192
train_standard,620,1,119,119
train_standard,621,1,192,192
train_standard,622,1,160,160
train_standard,623,1,160,160
train_standard,624,1,160,160
train_standard,625,1,160,160
train_standard,626,1,224,224
train_standard,627,10,1920,160|224|160|224|160|224|160|224|160|224
train_standard,628,1,192,192
train_standard,629,1,192,192
train_standard,630,1,160,160
train_standard,631,1,160,160
train_standard,632,4,701,160|192|160|189
train_standard,633,4,701,160|192|160|189
train_standard,634,1,160,160
train_standard,635,1,160,160
train_standard,636,1,189,189
train_standard,637,1,160,160
train_standard,638,1,160,160
train_standard,639,2,384,192|192
train_standard,640,2,352,160|192
train_standard,641,1,168,168
train_standard,642,1,210,210
train_standard,643,2,378,168|210
train_standard,644,1,176,176
train_standard,645,1,176,176
train_standard,646,1,176,176
train_standard,647,2,352,176|176
train_standard,648,2,594,264|330
train_standard,649,1,264,264
train_standard,650,1,330,330
train_standard,651,1,160,160
train_standard,652,1,160,160
train_standard,653,1,147,147
train_standard,654,1,189,189
train_standard,655,1,264,264
train_standard,656,1,264,264
train_standard,657,1,176,176
train_standard,658,1,176,176
train_standard,659,1,126,126
train_standard,660,1,176,176
train_standard,661,1,128,128
train_standard,662,1,160,160
train_standard,663,1,144,144
train_standard,664,1,192,192
train_standard,665,1,128,128
train_standard,666,1,192,192
train_standard,667,4,825,147|160|374|144
train_standard,668,1,144,144
train_standard,669,6,1584,336|192|336|192|336|192
train_standard,670,2,528,336|192
train_standard,671,1,192,192
train_standard,672,6,1584,336|192|336|192|192|336
train_standard,673,1,189,189
train_standard,674,1,352,352
train_standard,675,1,242,242
train_standard,676,1,160,160
train_standard,677,1,352,352
train_standard,678,1,160,160
train_standard,679,1,192,192
train_standard,680,1,160,160
train_standard,681,1,128,128
train_standard,682,1,144,144
train_standard,683,1,144,144
train_standard,684,1,160,160
train_standard,685,1,160,160
train_standard,686,1,192,192
train_standard,687,1,192,192
train_standard,688,1,192,192
train_standard,689,11,2112,192|192|192|192|192|192|192|192|192|192|192
train_standard,690,1,112,112
train_standard,691,1,176,176
train_standard,692,1,176,176
train_standard,693,1,176,176
train_standard,694,1,506,506
train_standard,695,1,306,306
train_standard,696,1,646,646
train_standard,697,1,374,374
train_standard,698,1,374,374
train_standard,699,1,374,374
train_standard,700,1,192,192
train_standard,701,1,192,192
train_standard,702,1,192,192
train_standard,703,2,384,192|192
train_standard,704,1,128,128
train_standard,705,1,112,112
train_standard,706,4,528,144|128|112|144
train_standard,707,1,144,144
train_standard,708,1,176,176
train_standard,709,1,144,144
train_standard,710,1,144,144
train_standard,711,2,320,160|160
train_standard,712,1,264,264
train_standard,713,1,440,440
train_standard,714,1,242,242
train_standard,715,1,242,242
train_standard,716,1,242,242
train_standard,717,1,264,264
train_standard,718,1,168,168
train_standard,719,1,168,168
train_standard,720,1,168,168
train_standard,721,1,231,231
train_standard,722,1,528,528
train_standard,723,1,528,528
train_standard,724,1,528,528
train_standard,725,2,208,128|80
train_standard,726,8,928,128|80|128|80|128|128|128|128
train_standard,727,2,208,128|80
train_standard,728,1,144,144
train_standard,729,1,160,160
train_standard,730,2,304,160|144
train_standard,731,6,912,160|144|160|144|160|144
train_standard,732,2,288,112|176
train_standard,733,2,288,112|176
train_standard,734,1,176,176
train_standard,735,1,176,176
train_standard,736,1,176,176
train_standard,737,1,192,192
train_standard,738,1,176,176
train_standard,739,1,192,192
train_standard,740,1,208,208
train_standard,741,1,176,176
train_standard,742,1,176,176
train_standard,743,1,176,176
train_standard,744,4,504,88|128|112|176
train_standard,745,1,176,176
train_standard,746,1,176,176
train_standard,747,1,176,176
train_standard,748,1,176,176
train_standard,749,1,176,176
train_standard,750,1,128,128
train_standard,751,1,330,330
train_standard,752,1,192,192
train_standard,753,8,1536,192|192|192|192|192|192|192|192
train_standard,754,1,884,884
train_standard,755,2,352,160|192
train_standard,756,1,160,160
train_standard,757,1,192,192
train_standard,758,1,128,128
train_standard,759,1,144,144
train_standard,760,1,128,128
train_standard,761,6,864,160|128|160|128|160|128
train_standard,762,1,160,160
train_standard,763,2,288,128|160
train_standard,764,1,128,128
train_standard,765,1,128,128
train_standard,766,1,128,128
train_standard,767,3,560,96|352|112
train_standard,768,1,112,112
train_standard,769,1,96,96
train_standard,770,1,352,352
train_standard,771,1,264,264
train_standard,772,1,264,264
train_standard,773,1,242,242
train_standard,774,1,112,112
train_standard,775,1,242,242
train_standard,776,1,189,189
train_standard,777,1,189,189
